id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1291165149664088064,1291164712047124483,2020-08-05 20:12:15 EDT,2020-08-05,20:12:15,-0400,432862262,nassarhuda,Huda Nassar,,"If you can afford to donate, please donate. Here's a link to the lebanese red cross donation website: https://t.co/wuNcZ77wSo, it's one of the most deserving entities that needs the money right now.",en,[],['https://www.supportlrc.app/donate/'],[],2,12,41,[],[],https://twitter.com/nassarhuda/status/1291165149664088064,,,0,,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1290432684200787968,1290372872091959299,2020-08-03 19:41:41 EDT,2020-08-03,19:41:41,-0400,432862262,nassarhuda,Huda Nassar,,@VincentAB @jfiksel1 @rlmcelreath @JuliaLanguage There‘a this page in the documentation too that can be helpful for such a transition: https://t.co/tF0bt3lOW4,en,"['vincentab', 'jfiksel1', 'rlmcelreath', 'julialanguage']",['https://docs.julialang.org/en/v1/manual/noteworthy-differences/index.html#Noteworthy-differences-from-R-1'],[],0,0,14,[],[],https://twitter.com/nassarhuda/status/1290432684200787968,,,0,,,,,,,,"{'user_id': '566754263', 'username': 'VincentAB'}",,,,
1288935363134668800,1288935363134668800,2020-07-30 16:31:52 EDT,2020-07-30,16:31:52,-0400,432862262,nassarhuda,Huda Nassar,,"I'm grateful and honored to be part of the #julialang community, a community that has given me some of my favorite friendships and one of the strongest support systems I have. Thrilled to receive this award, and excited about the future of Julia. Congrats to Mosè &amp; Chris too! 🎉",en,[],[],[],10,11,155,['julialang'],[],https://twitter.com/nassarhuda/status/1288935363134668800,,https://twitter.com/Viral_B_Shah/status/1288853427414589440,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1288285375132123136,1288285375132123136,2020-07-28 21:29:03 EDT,2020-07-28,21:29:03,-0400,432862262,nassarhuda,Huda Nassar,,"Want to know more about the new Pkg ecosystem “goodies” as @staticfloat puts it, coming out with #julialang v1.6, and all about how @fairbanksjp first got started with Julia and more about his work on Category Theory? Listen here👇and don’t miss their talks at #juliacon tomorrow.",en,"['staticfloat', 'fairbanksjp']",[],[],0,3,30,"['julialang', 'juliacon']",[],https://twitter.com/nassarhuda/status/1288285375132123136,,https://twitter.com/KenoFischer/status/1288166652866105345,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1288168390373208064,1288168390373208064,2020-07-28 13:44:11 EDT,2020-07-28,13:44:11,-0400,432862262,nassarhuda,Huda Nassar,,"Okay I said this, and it’s true. Applies to many things in #julialang.",en,[],[],[],1,0,19,['julialang'],[],https://twitter.com/nassarhuda/status/1288168390373208064,,https://twitter.com/vchuravy/status/1288132437063737344,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1287172990807846912,1287171707866816512,2020-07-25 19:48:50 EDT,2020-07-25,19:48:50,-0400,432862262,nassarhuda,Huda Nassar,,"And it’s been so much fun doing this with @KenoFischer and @nhdaly. Here’s the link to the channel: 
https://t.co/VXMh4ImmW3",en,"['kenofischer', 'nhdaly']",['https://www.youtube.com/channel/UCUDw1njmsMNnmphrQ13wFYw'],[],0,3,12,[],[],https://twitter.com/nassarhuda/status/1287172990807846912,,,0,,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1287171707866816512,1287171707866816512,2020-07-25 19:43:44 EDT,2020-07-25,19:43:44,-0400,432862262,nassarhuda,Huda Nassar,,"Kyle’s getting a firsthand “JuliaCon: The Podcast” behind-the-scenes experience. Just disappointed that he still uses Python 👀.

We just finished recording episode 2, and we had wonderful guests: @vchuravy @quinn_jacobd @DavidPSanders @ChrisRackauckas Episode drops in a few hrs.",en,"['vchuravy', 'quinn_jacobd', 'davidpsanders', 'chrisrackauckas']",[],[],1,1,27,[],[],https://twitter.com/nassarhuda/status/1287171707866816512,,https://twitter.com/kylekloster/status/1287163822243893248,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1286732334935375873,1286732334935375873,2020-07-24 14:37:49 EDT,2020-07-24,14:37:49,-0400,432862262,nassarhuda,Huda Nassar,,"When my math teacher introduced infinity. I thought the teacher must be wrong. What do you mean there’s no “biggest number”... so I grabbed a paper and decided to find it. I started out with 1. Appended a 0. Another 0. A few more. 

And my brain was finally able to imagine ∞.",en,[],[],[],1,2,33,[],[],https://twitter.com/nassarhuda/status/1286732334935375873,,https://twitter.com/lizduckchong/status/1285428567782723584,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1279546712390897664,1279545324269232129,2020-07-04 18:44:43 EDT,2020-07-04,18:44:43,-0400,432862262,nassarhuda,Huda Nassar,,"And finally, I owe @fairbanksjp an answer to whether the US car clusters here (https://t.co/R5rWtGnN0f) were cars/trucks...

Based on my google searches on a handful of them, they weren't (I admit I didn't search them all), but I found a different pattern: age! (look below). https://t.co/YTgZF07OF5",en,['fairbanksjp'],['https://twitter.com/nassarhuda/status/1265471328267595778'],['https://pbs.twimg.com/media/EcHc71nUEAA_D10.jpg'],0,0,7,[],[],https://twitter.com/nassarhuda/status/1279546712390897664,,https://twitter.com/nassarhuda/status/1265471328267595778,1,https://pbs.twimg.com/media/EcHc71nUEAA_D10.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1279546533021536256,1279545324269232129,2020-07-04 18:44:00 EDT,2020-07-04,18:44:00,-0400,432862262,nassarhuda,Huda Nassar,,"Back to revising the plots from last time, I wanted to revise the plots here: https://t.co/6UzhaffLSN (but focus on the possible March 2020 drop). @mkborregaard had pointed out the weird rendering of dates, I think this was my mistake. What I have now is just a few key dates. https://t.co/GZLxGGtUUy",en,['mkborregaard'],['https://twitter.com/nassarhuda/status/1265475247853072384'],['https://pbs.twimg.com/media/EcHcs0zU4AAHuIe.jpg'],1,0,4,[],[],https://twitter.com/nassarhuda/status/1279546533021536256,,https://twitter.com/nassarhuda/status/1265475247853072384,1,https://pbs.twimg.com/media/EcHcs0zU4AAHuIe.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1279546183275278336,1279545324269232129,2020-07-04 18:42:37 EDT,2020-07-04,18:42:37,-0400,432862262,nassarhuda,Huda Nassar,,"Maybe I should have looked at the time series right away -- but this thing started just as a revision to the violin plot from last time... so 🤷‍♀️ 

Here, I used @jkbren's strategy to place these plots in the right location (look at his brilliant work here: https://t.co/76Hd4aGywL) https://t.co/uvfWQft6lg",en,['jkbren'],['https://github.com/jkbren/covid19-cases-grid-gartogram'],['https://pbs.twimg.com/media/EcHcb-TUcAAFqya.jpg'],1,0,5,[],[],https://twitter.com/nassarhuda/status/1279546183275278336,,,1,https://pbs.twimg.com/media/EcHcb-TUcAAFqya.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1279545887941816320,1279545324269232129,2020-07-04 18:41:27 EDT,2020-07-04,18:41:27,-0400,432862262,nassarhuda,Huda Nassar,,"Next, ideally I wanted to see the difference between these 2 weeks in all states, so I used the ""line box plot"" idea. Here, the median is where the state name is placed (in contrast to a dot). 

Again, a small dip is observed in a few places. Next, we'll look at the time series. https://t.co/rKJW4w6ZfD",en,[],[],['https://pbs.twimg.com/media/EcHcL97UEAEH7R-.jpg'],1,0,0,[],[],https://twitter.com/nassarhuda/status/1279545887941816320,,,1,https://pbs.twimg.com/media/EcHcL97UEAEH7R-.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1279545660945993729,1279545324269232129,2020-07-04 18:40:33 EDT,2020-07-04,18:40:33,-0400,432862262,nassarhuda,Huda Nassar,,"First up is this violin plot: https://t.co/8E8u89WnCN. 
A few things have changed (removed grid/added new horizontal gray lines, changed housing prices to have a nicer appearance (due to @tlbtlbtlb), and more...)
Preliminary observation: there was a small dip in prices. https://t.co/edCKVMi9KQ",en,['tlbtlbtlb'],['https://twitter.com/nassarhuda/status/1265474623228928000'],['https://pbs.twimg.com/media/EcHb-c6UcAE_zRG.jpg'],1,0,3,[],[],https://twitter.com/nassarhuda/status/1279545660945993729,,https://twitter.com/nassarhuda/status/1265474623228928000,1,https://pbs.twimg.com/media/EcHb-c6UcAE_zRG.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1279545324269232129,1279545324269232129,2020-07-04 18:39:12 EDT,2020-07-04,18:39:12,-0400,432862262,nassarhuda,Huda Nassar,,"The visualizations in this course received some feedback and here are a few revisions. We're still working on housing prices but this time I'm focusing on the timeframe around when covid happened.

Code is in #julialang (Plots.jl) and visualizations are inspired by @EdwardTufte.",en,['edwardtufte'],[],[],2,10,30,['julialang'],[],https://twitter.com/nassarhuda/status/1279545324269232129,,https://twitter.com/nassarhuda/status/1265469984022466560,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278450544873439236,1278450544873439236,2020-07-01 18:08:57 EDT,2020-07-01,18:08:57,-0400,432862262,nassarhuda,Huda Nassar,,"Fun fact: @dgleich (who is my phd advisor) is the one who told me about #julialang back in 2015 and it didn't take long before I became excited about all the features Julia offers. I'm really grateful for the existence of Julia, it certainly made my phd experience more enjoyable.",en,['dgleich'],[],[],1,4,54,['julialang'],[],https://twitter.com/nassarhuda/status/1278450544873439236,,https://twitter.com/dgleich/status/1278387419042271234,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278446753679884290,1278445906866720771,2020-07-01 17:53:53 EDT,2020-07-01,17:53:53,-0400,432862262,nassarhuda,Huda Nassar,,And here is the slide that I used. https://t.co/ABYMuHdjrn,en,[],[],['https://pbs.twimg.com/media/Eb30aFoXgAA6A4W.jpg'],0,1,9,[],[],https://twitter.com/nassarhuda/status/1278446753679884290,,,1,https://pbs.twimg.com/media/Eb30aFoXgAA6A4W.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1278445906866720771,1278445906866720771,2020-07-01 17:50:31 EDT,2020-07-01,17:50:31,-0400,432862262,nassarhuda,Huda Nassar,,"Thanks to everyone who tuned in to the @twimlai podcast to hear our discussion on languages for ML. Here is the gif that was in my slide to show how easy it is to get #julialang up and running.

If you missed the live stream, you can watch it here:
https://t.co/mZXzf8gy2n https://t.co/bm46MJKBiS",en,['twimlai'],['https://www.youtube.com/watch?v=efcRhdA4Ql0'],['https://pbs.twimg.com/tweet_video_thumb/Eb3yKaiWoAYNaNc.jpg'],1,21,67,['julialang'],[],https://twitter.com/nassarhuda/status/1278445906866720771,,,1,https://pbs.twimg.com/tweet_video_thumb/Eb3yKaiWoAYNaNc.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1278172503093833728,1278172503093833728,2020-06-30 23:44:06 EDT,2020-06-30,23:44:06,-0400,432862262,nassarhuda,Huda Nassar,,New milestone: when your boss uses the Julia hashtag on twitter.,en,[],[],[],2,0,41,[],[],https://twitter.com/nassarhuda/status/1278172503093833728,,https://twitter.com/NimaAghaeepour/status/1278162731355394048,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1276320356077154305,1276320356077154305,2020-06-25 21:04:20 EDT,2020-06-25,21:04:20,-0400,432862262,nassarhuda,Huda Nassar,,"I’m really excited to participate in this panel discussion and talk about #julialang. I hope you can tune in! 

And yes, as Sam said, please don’t come for fireworks 🙂.",en,[],[],[],5,17,89,['julialang'],[],https://twitter.com/nassarhuda/status/1276320356077154305,,https://twitter.com/samcharrington/status/1276283166542770182,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1275180720013471744,1275128083473981441,2020-06-22 17:35:50 EDT,2020-06-22,17:35:50,-0400,432862262,nassarhuda,Huda Nassar,,"@JSEllenberg For a large graph GLANCE might be a good choice.
Code [in Julia]: https://t.co/0DtmnrdlX4
Paper: https://t.co/uhzVnEL71R",en,['jsellenberg'],"['https://github.com/nassarhuda/GLANCE', 'https://dl.acm.org/doi/10.1145/3366423.3380059']",[],0,0,6,[],[],https://twitter.com/nassarhuda/status/1275180720013471744,,,0,,,,,,,,"{'user_id': '1087183776', 'username': 'JSEllenberg'}",,,,
1274778838694653953,1274778838694653953,2020-06-21 14:58:54 EDT,2020-06-21,14:58:54,-0400,432862262,nassarhuda,Huda Nassar,,"I was scrolling through my camera roll and found this video from a visit to the Ford from last summer.

Watching it again made me realize how much work it’ll take to reverse a centuries old myth/bias that “women aren’t interested in math.”

I hope this puts things in perspective. https://t.co/qZTA3RPPql",en,[],[],[],2,6,29,[],[],https://twitter.com/nassarhuda/status/1274778838694653953,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1274778642812268544/pu/img/1HUhdWolo_2zdti8.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1271838229591777281,1265469984022466560,2020-06-13 12:13:58 EDT,2020-06-13,12:13:58,-0400,432862262,nassarhuda,Huda Nassar,,@Waqas2595 https://t.co/21RZtmRrl6,und,['waqas2595'],['https://github.com/JuliaAcademy/DataScience/blob/master/data/california-counties.json'],[],1,0,1,[],[],https://twitter.com/nassarhuda/status/1271838229591777281,,,0,,,,,,,,"{'user_id': '810780599065673728', 'username': 'Waqas2595'}",,,,
1271484464447647746,1271484464447647746,2020-06-12 12:48:14 EDT,2020-06-12,12:48:14,-0400,432862262,nassarhuda,Huda Nassar,,"I guess I still don't know why people are *starting* new projects in Python (I can understand old projects). Also, well done @quinn_jacobd 👏, this is amazing!",en,['quinn_jacobd'],[],[],4,6,58,[],[],https://twitter.com/nassarhuda/status/1271484464447647746,,https://twitter.com/Viral_B_Shah/status/1271482266267639811,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1265475714691653633,1265469984022466560,2020-05-26 22:51:36 EDT,2020-05-26,22:51:36,-0400,432862262,nassarhuda,Huda Nassar,,"I'm not a big fan of 3D plots (though we do work on a 3D plot), I offer the solution of using color as a 3rd dim (or you can use size). Here, we see the prices from CA, (2020-02 vs 2010-02), and notice that the regions with higher prices are ranked higher (smaller rank number). https://t.co/qjqVPP6WBF",en,[],[],['https://pbs.twimg.com/media/EY_fclHUYAA14vv.jpg'],1,1,6,[],[],https://twitter.com/nassarhuda/status/1265475714691653633,,,1,https://pbs.twimg.com/media/EY_fclHUYAA14vv.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265475247853072384,1265469984022466560,2020-05-26 22:49:45 EDT,2020-05-26,22:49:45,-0400,432862262,nassarhuda,Huda Nassar,,"More Zillow houses prices over the years: Here, I show IN, OH, and ID -- and interestingly Idaho seems to have pretty much a different pattern. In the second plot, I see that Idaho seems to have a pattern similar to that of California. I thought that was interesting! https://t.co/xqHIMbuN3w",en,[],[],"['https://pbs.twimg.com/media/EY_ep0SUcAAwWfv.jpg', 'https://pbs.twimg.com/media/EY_fATOU8AAcDcF.jpg']",2,1,7,[],[],https://twitter.com/nassarhuda/status/1265475247853072384,,,1,https://pbs.twimg.com/media/EY_ep0SUcAAwWfv.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265474623228928000,1265469984022466560,2020-05-26 22:47:16 EDT,2020-05-26,22:47:16,-0400,432862262,nassarhuda,Huda Nassar,,"Another thing I learned from @EdwardTufte is the idea of symmetry. Here, you can see that you don't need both sides of the violin plot -- so I plot data from 10 years apart. Interestingly, the price distribution seems to be very similar except that the median has shifted upwards. https://t.co/Kj50p7cn2m",en,['edwardtufte'],[],['https://pbs.twimg.com/media/EY_ecC_VAAEULb5.jpg'],5,19,183,[],[],https://twitter.com/nassarhuda/status/1265474623228928000,,,1,https://pbs.twimg.com/media/EY_ecC_VAAEULb5.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265474204679327746,1265469984022466560,2020-05-26 22:45:36 EDT,2020-05-26,22:45:36,-0400,432862262,nassarhuda,Huda Nassar,,"We played around more with the @zillow data on housing prices and listings... Here is a bar plot (not a big fan of bar plots but if you must, you gotta use Edward Tufte's style here). Not surprisingly, California had the highest number of house listings in February 2020. https://t.co/OQQBI8ug1o",en,['zillow'],[],['https://pbs.twimg.com/media/EY_eEDfUwAEtZCh.jpg'],1,1,7,[],[],https://twitter.com/nassarhuda/status/1265474204679327746,,,1,https://pbs.twimg.com/media/EY_eEDfUwAEtZCh.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265472979045056512,1265469984022466560,2020-05-26 22:40:44 EDT,2020-05-26,22:40:44,-0400,432862262,nassarhuda,Huda Nassar,,We work with a dataset of airports and flights within the United States. Spoiler alert: Atlanta has the highest number of flights from/to (duh!) and its PageRank value is one of the highest. https://t.co/u353BWw5Ma,en,[],[],"['https://pbs.twimg.com/media/EY_cwCdU0AETYld.jpg', 'https://pbs.twimg.com/media/EY_c8jcUwAAmx_9.jpg']",1,1,8,[],[],https://twitter.com/nassarhuda/status/1265472979045056512,,,1,https://pbs.twimg.com/media/EY_cwCdU0AETYld.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265472422959931397,1265469984022466560,2020-05-26 22:38:31 EDT,2020-05-26,22:38:31,-0400,432862262,nassarhuda,Huda Nassar,,"We use data from @zillow and built a regression model to see in which states the ratio of houses sold to the houses listed is highest. Turns out, North Carolina seems to be a winner here (this is data on Feb. 2020). https://t.co/Euq0qnp4dX",en,['zillow'],[],['https://pbs.twimg.com/media/EY_cSvrU4AANLu9.png'],1,2,10,[],[],https://twitter.com/nassarhuda/status/1265472422959931397,,,1,https://pbs.twimg.com/media/EY_cSvrU4AANLu9.png,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265471767117590533,1265469984022466560,2020-05-26 22:35:55 EDT,2020-05-26,22:35:55,-0400,432862262,nassarhuda,Huda Nassar,,"We perform clustering on houses in CA based on their geographic location. If anything, these clusters showed that housing prices isn't directly mapped to neighborhood -- there is a pattern in the prices themselves but that seems to be mainly determined by closeness to the water. https://t.co/qdcB5Z5Fy7",en,[],[],"['https://pbs.twimg.com/media/EY_bxLwU8AE0cor.jpg', 'https://pbs.twimg.com/media/EY_bxMNU0AAKS60.jpg']",2,1,7,[],[],https://twitter.com/nassarhuda/status/1265471767117590533,,,1,https://pbs.twimg.com/media/EY_bxLwU8AE0cor.jpg,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265471328267595778,1265469984022466560,2020-05-26 22:34:10 EDT,2020-05-26,22:34:10,-0400,432862262,nassarhuda,Huda Nassar,,We use a cars dataset of car models with features such as horsepower and cylinders (&amp; 5 more). We perform dimensionality reduction on this data &amp; find out that European/Japanese cars cluster together whereas American cars form their own two clusters. But why? I'd love to find out https://t.co/pZBMWcMktH,en,[],[],['https://pbs.twimg.com/media/EY_bc0FU8AASRRp.png'],2,1,6,[],[],https://twitter.com/nassarhuda/status/1265471328267595778,,,1,https://pbs.twimg.com/media/EY_bc0FU8AASRRp.png,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265470279427305472,1265469984022466560,2020-05-26 22:30:00 EDT,2020-05-26,22:30:00,-0400,432862262,nassarhuda,Huda Nassar,,"The next time you visit Yellowstone National Park to check out the Old Faithful geyser, know that if you wait for too long for the geyser to go off... you are likely to witness a longer eruption. https://t.co/gQ2dn3QEBt",en,[],[],"['https://pbs.twimg.com/media/EY_aajWU0AAvqgt.png', 'https://pbs.twimg.com/media/EY_aajWUwAEjBuZ.jpg']",2,2,12,[],[],https://twitter.com/nassarhuda/status/1265470279427305472,,,1,https://pbs.twimg.com/media/EY_aajWU0AAvqgt.png,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1265469984022466560,1265469984022466560,2020-05-26 22:28:50 EDT,2020-05-26,22:28:50,-0400,432862262,nassarhuda,Huda Nassar,,"I had so much fun working on this data science course!

One aspect of the fun I had was learning interesting information about the data I used. I share my learnings here and look forward to hearing about yours.

#julialang #datascience",en,[],[],[],10,48,196,"['julialang', 'datascience']",[],https://twitter.com/nassarhuda/status/1265469984022466560,,https://twitter.com/JuliaLanguage/status/1265278348005122049,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1258881191232417793,1258881191232417793,2020-05-08 18:07:19 EDT,2020-05-08,18:07:19,-0400,432862262,nassarhuda,Huda Nassar,,Oh look. One more person converted. #julialang,en,[],[],[],2,3,31,['julialang'],[],https://twitter.com/nassarhuda/status/1258881191232417793,,https://twitter.com/PhilChodrow/status/1258880351235170304,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1252683575679303680,1252683313115873281,2020-04-21 15:40:12 EDT,2020-04-21,15:40:12,-0400,432862262,nassarhuda,Huda Nassar,,"The best part about conferences moving online is that now, we will have access to more papers' presentations. Even better, and in our case, you will have access to the ""behind the scenes"" of this paper and how it all came together. Watch here:
https://t.co/bNo20XbtAo #thewebconf",en,[],['https://www.youtube.com/watch?v=V4gxnk-xJQw'],[],1,0,10,['thewebconf'],[],https://twitter.com/nassarhuda/status/1252683575679303680,,,0,,,,,,,,"{'user_id': '432862262', 'username': 'nassarhuda'}",,,,
1252683313115873281,1252683313115873281,2020-04-21 15:39:10 EDT,2020-04-21,15:39:10,-0400,432862262,nassarhuda,Huda Nassar,,"In our #thewebconf2020 paper, we show that using cliques with higher order spectral embeddings improves graph visualizations, and we produce some cool graph layouts. Watch the details here: https://t.co/5WiNYVcnrn. This work is w Caitlin K., Shweta J., @austinbenson, @dgleich.",en,"['austinbenson', 'dgleich']",['https://www.youtube.com/watch?v=AAsf9_fYVs0'],[],1,4,17,['thewebconf2020'],[],https://twitter.com/nassarhuda/status/1252683313115873281,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
